timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2021-08-26T14:04:43.455Z,74cfa929a791f0f3b88df54a248c6e58417ba52a805d588b1458a61622db2ff2,Org1MSP,create,861111014,Org1MSP Org2MSP ,VALID, 861111014, 26801544 861111014,,UT,8,19,0
2021-08-26T14:04:43.456Z,dce86586ab886a5a43efa10d028465b6b3955e193ad12aec6f3f3e02ad033d98,Org1MSP,calcRevenue,37605450780,Org1MSP Org2MSP ,VALID, 00358025 15451706 84784475,,,RT,10,477,0
2021-08-26T14:04:43.457Z,6d9b52eae1f2cb53fbc2a479bdb95f417090757074daa1bcd7e8405103836b8e,Org1MSP,play,318444021,Org1MSP Org2MSP ,VALID, 318444021 82086251, varName~op~value~txID82086251+16d9b52eae1f2cb53fbc2a479bdb95f417090757074daa1bcd7e8405103836b8e,,UT,8,39,0
2021-08-26T14:04:43.458Z,7c047ae389e4ffe7a99f995b356bae0cd1af903e67a87129d5f6c91541fc03f4,Org1MSP,play,617476584,Org1MSP Org2MSP ,VALID, 00358025 617476584, varName~op~value~txID00358025+17c047ae389e4ffe7a99f995b356bae0cd1af903e67a87129d5f6c91541fc03f4,,UT,8,24,0
2021-08-26T14:04:43.458Z,4abf72c53fc41f0f7d6f08c7fc12c27a429f9b2258027881164682148892963a,Org1MSP,play,886103254,Org1MSP Org2MSP ,VALID, 21120862 886103254, varName~op~value~txID21120862+14abf72c53fc41f0f7d6f08c7fc12c27a429f9b2258027881164682148892963a,,UT,8,25,0
2021-08-26T14:04:43.458Z,60f9e39bbb0784d00d3dc2236e64087dafca7d0c645fba2d969b0cfc6ce05991,Org1MSP,create,278045364,Org1MSP Org2MSP ,VALID, 278045364, 278045364 56186458,,UT,8,30,0
2021-08-26T14:04:43.459Z,2a30bfdfba20312fe91d82205ddd67daa436360ca9dde26cc9a9fb27577bbe89,Org1MSP,play,563120660,Org1MSP Org2MSP ,VALID, 10117526 563120660, varName~op~value~txID10117526+12a30bfdfba20312fe91d82205ddd67daa436360ca9dde26cc9a9fb27577bbe89,,UT,8,26,0
2021-08-26T14:04:43.460Z,0bc458aa33c9d2ead076853197eaaf86ad567305fe419aac2d723429657d3f0f,Org1MSP,play,127841581,Org1MSP Org2MSP ,VALID, 127841581 50410034, varName~op~value~txID50410034+10bc458aa33c9d2ead076853197eaaf86ad567305fe419aac2d723429657d3f0f,,UT,8,48,0
2021-08-26T14:04:43.461Z,55eaf36d935095059a9263ca29a4b43972a11db5ee476f06f9de14d7696e908e,Org1MSP,queryRightHolders,228502128,Org1MSP Org2MSP ,VALID, 228502128 42188171,,,RT,8,20,0
2021-08-26T14:04:43.463Z,abf433278f08b93bf7538abbf3fdcc68bb5f2c0fa8f0e800a3f94c357fe40507,Org1MSP,viewMetaData,173311671,Org1MSP Org2MSP ,VALID, 173311671,,,RT,8,17,0
2021-08-26T14:04:43.480Z,0f819ffe4165eb15b37d7d4cdcaa8d8025eb17c96121acae9d33c5a5f0f82de9,Org1MSP,play,228502128,Org1MSP Org2MSP ,VALID, 228502128 42188171, varName~op~value~txID42188171+10f819ffe4165eb15b37d7d4cdcaa8d8025eb17c96121acae9d33c5a5f0f82de9,,UT,8,46,0
2021-08-26T14:04:43.481Z,2970b0d3c5f559c112725d322802d228fbc40b4f078cb8f1934b7d2b61005d24,Org1MSP,play,656168578,Org1MSP Org2MSP ,VALID, 28043540 656168578, varName~op~value~txID28043540+12970b0d3c5f559c112725d322802d228fbc40b4f078cb8f1934b7d2b61005d24,,UT,8,52,0
2021-08-26T14:04:43.482Z,750953f1e81f8b633af40c31da00a2e3177aaa897646f2b74b182868663cdcef,Org1MSP,play,642060215,Org1MSP Org2MSP ,VALID, 32818878 642060215, varName~op~value~txID32818878+1750953f1e81f8b633af40c31da00a2e3177aaa897646f2b74b182868663cdcef,,UT,8,50,0
2021-08-26T14:04:43.484Z,8454e01825d7da0a15b855c043133936273d95cb6d28f9b3b2f6bb408bdf40db,Org1MSP,play,006060631,Org1MSP Org2MSP ,VALID, 006060631 86441223, varName~op~value~txID86441223+18454e01825d7da0a15b855c043133936273d95cb6d28f9b3b2f6bb408bdf40db,,UT,8,32,0
2021-08-26T14:04:43.484Z,aaa4cc23dd238061c6769845225fbe145de5a51bf9a8cabc52ddac72c5cabc52,Org1MSP,play,006060631,Org1MSP Org2MSP ,VALID, 006060631 86441223, varName~op~value~txID86441223+1aaa4cc23dd238061c6769845225fbe145de5a51bf9a8cabc52ddac72c5cabc52,,UT,8,33,0
2021-08-26T14:04:43.484Z,7ec28219ce8ebe7d66f4058830c46218048f091a77becf1c18ad591ba8af117a,Org1MSP,play,006060631,Org1MSP Org2MSP ,VALID, 006060631 86441223, varName~op~value~txID86441223+17ec28219ce8ebe7d66f4058830c46218048f091a77becf1c18ad591ba8af117a,,UT,8,34,0
2021-08-26T14:04:43.485Z,b11c588a772f527d0d28044b83ad9ef68550e427c7f0032d8d9971a8955fbe45,Org1MSP,queryRightHolders,636824206,Org1MSP Org2MSP ,VALID, 56403675 636824206,,,RT,8,22,0
2021-08-26T14:04:43.485Z,42e5d2fbbab8a6f1bf97f8b66e69db5b2c63a6fc89e4ffacc7a143a6ff451ff9,Org1MSP,calcRevenue,15158728451,Org1MSP Org2MSP ,VALID, 10325403 20562705 25066084 66353868,,,RT,10,475,0
