timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2022-03-31T09:19:15.410Z,bafe11bc7e8601cc553722fc0a4b573a75d54d3d0da47d511180b3a5d362ac3e,Org1MSP,grantProfileAccess,344260144,Org1MSP Org2MSP ,VALID, 344260144, 344260144,,UT,7,24,0
2022-03-31T09:19:15.411Z,48c6d841270c9f02204deab87691bc7d81db1a1cf78576a73cce41edc5bd245e,Org1MSP,grantProfileAccess,648385284,Org1MSP Org2MSP ,VALID, 648385284, 648385284,,UT,7,19,0
2022-03-31T09:19:15.411Z,46f49dc28ad227827ee9707711861a075bec5f3ca79416003d5071f585ccf16c,Org1MSP,addEHR,760364560,Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 760364560 77332600, 760364560 77332600,,UT,7,63,0
2022-03-31T09:19:15.412Z,83e864e754b1583a8bcd011848ddfc0e83947d57036258dea228ac6712c5dd5c,Org1MSP,revokeEHRAccess,175630441,Org1MSP Org2MSP ,VALID, 175630441 20814251, 175630441 20814251,,UT,7,50,0
2022-03-31T09:19:15.416Z,23f7b500182b1e5d10d282cd0105184dcf2ad9d6fb1a154de018820621b9c74e,Org1MSP,revokeEHRAccess,603005762,Org1MSP Org2MSP ,VALID, 56627701 603005762, 56627701 603005762,,UT,7,62,0
2022-03-31T09:19:15.417Z,479431a30eec3384b5e9fc2493faebe308a0aa8de52d39811c02da8f3ebbac9a,Org1MSP,viewPartialProfile,240226600,Org1MSP Org2MSP ,VALID, 240226600,,,RT,7,16,0
2022-03-31T09:19:15.417Z,888a8de95ee819c21e1b6775d6e3be283a44ea8ab31847e2314725b8a0b00a71,Org1MSP,readProfile,604504113,Org1MSP Org2MSP ,VALID, 604504113,,,RT,7,17,0
2022-03-31T09:19:15.417Z,1f75e07c6297495e1fb382970dd80453b97fc9d890dca0ddd77e3843caa35b4b,Org1MSP,revokeEHRAccess,574422363,Org1MSP Org2MSP ,VALID, 06031751 574422363, 06031751 574422363,,UT,7,59,0
2022-03-31T09:19:15.418Z,b984644134d650a5653617edf664f6b32f2b311c9fa37cc4c4b77b9431a25467,Org1MSP,readProfile,200027366,Org1MSP Org2MSP ,VALID, 200027366,,,RT,7,18,0
2022-03-31T09:19:15.423Z,c62d0dad465b8c6da464c5ae472fefd6411fe8b117c6cfc1250933cc7d2123ce,Org1MSP,revokeEHRAccess,577458185,Org1MSP Org2MSP ,VALID, 22876324 577458185, 22876324 577458185,,UT,7,55,0
2022-03-31T09:19:15.440Z,96a08da6ba0bd47b30a61d771f315240e62cb5693987098caea70e63957cc378,Org1MSP,revokeProfileAccess,411064738,Org1MSP Org2MSP ,VALID, 411064738, 411064738,,UT,7,25,0
2022-03-31T09:19:15.440Z,8dc78e63ea564f7f08864cf2819ee2522ecf3e5b82b41836b450c19b0bd23c7c,Org1MSP,revokeEHRAccess,288802411,Org1MSP Org2MSP ,VALID, 288802411 30080168, 288802411 30080168,,UT,7,72,0
2022-03-31T09:19:15.441Z,c3682394bbb4b8951bf6960173e1b7fd3c8e004c670f6cf846ff1439ef618ab0,Org1MSP,addEHR,222887888,Org1MSP Org2MSP ,VALID, 00015660 222887888, 00015660 222887888,,UT,7,69,0
2022-03-31T09:19:15.441Z,1d84585765bd2daeaf3b0c9762593fbdc61b149a77546011b50bcf0d11a38c40,Org1MSP,revokeEHRAccess,236008158,Org1MSP Org2MSP ,VALID, 236008158 75487250, 236008158 75487250,,UT,7,107,0
2022-03-31T09:19:15.445Z,2240233f48ef4990cb8c2ac64f05a6a65dce93909d8bda057185b36ebbcdf4a9,Org1MSP,revokeProfileAccess,685635051,Org1MSP Org2MSP ,VALID, 685635051, 685635051,,UT,7,30,0
2022-03-31T09:19:15.447Z,f70fe83e3d81008559ad24500b9df60005adc02b500c64da7685d8e6fae54f0c,Org1MSP,readProfile,200027366,Org1MSP Org2MSP ,VALID, 200027366,,,RT,7,20,0
2022-03-31T09:19:15.447Z,7ceb7785031c658959899e9e959419716e5c6809662886a5c730240987843b16,Org1MSP,revokeProfileAccess,178800122,Org1MSP Org2MSP ,VALID, 178800122, 178800122,,UT,7,40,0
