funcname,empid,id,status,amount,goal
SubmitApplication,User_1,Application_1224943696,A_Create Application,20000.0,Existing loan takeover
SubmitApplication,User_1,Application_1224943696,A_Submitted,20000.0,Existing loan takeover
A_Concept,User_1,Application_1224943696,A_Concept
A_Accepted,User_108,Application_1224943696,A_Accepted
A_Complete,User_108,Application_1224943696,A_Complete
A_Cancelled,User_1,Application_1224943696,A_Cancelled
SubmitApplication,User_1,Application_1612474218,A_Create Application,5000.0,Existing loan takeover
SubmitApplication,User_1,Application_1612474218,A_Submitted,5000.0,Existing loan takeover
A_Concept,User_44,Application_1612474218,A_Concept
A_Accepted,User_14,Application_1612474218,A_Accepted
A_Complete,User_14,Application_1612474218,A_Complete
A_Cancelled,User_1,Application_1612474218,A_Cancelled
SubmitApplication,User_1,Application_1297886565,A_Create Application,14000.0,Car
SubmitApplication,User_1,Application_1297886565,A_Submitted,14000.0,Car
A_Concept,User_1,Application_1297886565,A_Concept
A_Accepted,User_47,Application_1297886565,A_Accepted
A_Complete,User_47,Application_1297886565,A_Complete
A_Cancelled,User_1,Application_1297886565,A_Cancelled
SubmitApplication,User_1,Application_868416280,A_Create Application,10000.0,Car
SubmitApplication,User_1,Application_868416280,A_Submitted,10000.0,Car
A_Concept,User_14,Application_868416280,A_Concept
A_Accepted,User_17,Application_868416280,A_Accepted
A_Complete,User_17,Application_868416280,A_Complete
A_Validating,User_117,Application_868416280,A_Validating
A_Incomplete,User_75,Application_868416280,A_Incomplete
A_Pending,User_118,Application_868416280,A_Pending
SubmitApplication,User_1,Application_673709405,A_Create Application,15000.0,Car
SubmitApplication,User_1,Application_673709405,A_Submitted,15000.0,Car
A_Concept,User_1,Application_673709405,A_Concept
A_Accepted,User_85,Application_673709405,A_Accepted
A_Complete,User_85,Application_673709405,A_Complete
A_Validating,User_117,Application_673709405,A_Validating
A_Incomplete,User_101,Application_673709405,A_Incomplete
A_Cancelled,User_2,Application_673709405,A_Cancelled
SubmitApplication,User_1,Application_1260340497,A_Create Application,25000.0,Home improvement
SubmitApplication,User_1,Application_1260340497,A_Submitted,25000.0,Home improvement
A_Concept,User_1,Application_1260340497,A_Concept
A_Accepted,User_17,Application_1260340497,A_Accepted
A_Complete,User_17,Application_1260340497,A_Complete
A_Cancelled,User_1,Application_1260340497,A_Cancelled
SubmitApplication,User_1,Application_524679066,A_Create Application,37000.0,Not speficied
SubmitApplication,User_1,Application_524679066,A_Submitted,37000.0,Not speficied
A_Concept,User_14,Application_524679066,A_Concept
A_Accepted,User_17,Application_524679066,A_Accepted
A_Complete,User_17,Application_524679066,A_Complete
A_Validating,User_113,Application_524679066,A_Validating
A_Incomplete,User_75,Application_524679066,A_Incomplete
A_Validating,User_75,Application_524679066,A_Validating
A_Pending,User_75,Application_524679066,A_Pending
SubmitApplication,User_1,Application_1733714116,A_Create Application,7500.0,Car
SubmitApplication,User_1,Application_1733714116,A_Submitted,7500.0,Car
A_Concept,User_14,Application_1733714116,A_Concept
A_Accepted,User_74,Application_1733714116,A_Accepted
A_Complete,User_74,Application_1733714116,A_Complete
A_Validating,User_114,Application_1733714116,A_Validating
A_Incomplete,User_29,Application_1733714116,A_Incomplete
A_Pending,User_68,Application_1733714116,A_Pending
SubmitApplication,User_1,Application_257274630,A_Create Application,50000.0,Home improvement
SubmitApplication,User_1,Application_257274630,A_Submitted,50000.0,Home improvement
A_Concept,User_1,Application_257274630,A_Concept
A_Accepted,User_34,Application_257274630,A_Accepted
A_Complete,User_34,Application_257274630,A_Complete
A_Validating,User_117,Application_257274630,A_Validating
A_Denied,User_99,Application_257274630,A_Denied
SubmitApplication,User_1,Application_1885772834,A_Create Application,25000.0,"Other, see explanation"
SubmitApplication,User_1,Application_1885772834,A_Submitted,25000.0,"Other, see explanation"
A_Concept,User_1,Application_1885772834,A_Concept
A_Accepted,User_15,Application_1885772834,A_Accepted
A_Complete,User_15,Application_1885772834,A_Complete
A_Validating,User_119,Application_1885772834,A_Validating
A_Incomplete,User_87,Application_1885772834,A_Incomplete
A_Validating,User_117,Application_1885772834,A_Validating
A_Incomplete,User_87,Application_1885772834,A_Incomplete
A_Validating,User_116,Application_1885772834,A_Validating
A_Incomplete,User_87,Application_1885772834,A_Incomplete
A_Validating,User_41,Application_1885772834,A_Validating
A_Pending,User_29,Application_1885772834,A_Pending
SubmitApplication,User_1,Application_1545993826,A_Create Application,12000.0,Home improvement
SubmitApplication,User_1,Application_1545993826,A_Submitted,12000.0,Home improvement
A_Concept,User_44,Application_1545993826,A_Concept
A_Accepted,User_35,Application_1545993826,A_Accepted
A_Complete,User_35,Application_1545993826,A_Complete
A_Validating,User_114,Application_1545993826,A_Validating
A_Incomplete,User_87,Application_1545993826,A_Incomplete
A_Validating,User_116,Application_1545993826,A_Validating
A_Pending,User_87,Application_1545993826,A_Pending
SubmitApplication,User_1,Application_296383634,A_Create Application,35000.0,Home improvement
SubmitApplication,User_1,Application_296383634,A_Submitted,35000.0,Home improvement
A_Concept,User_1,Application_296383634,A_Concept
A_Accepted,User_22,Application_296383634,A_Accepted
A_Complete,User_22,Application_296383634,A_Complete
A_Validating,User_112,Application_296383634,A_Validating
A_Pending,User_109,Application_296383634,A_Pending
SubmitApplication,User_1,Application_588083897,A_Create Application,25000.0,Existing loan takeover
SubmitApplication,User_1,Application_588083897,A_Submitted,25000.0,Existing loan takeover
A_Concept,User_1,Application_588083897,A_Concept
A_Accepted,User_71,Application_588083897,A_Accepted
A_Complete,User_25,Application_588083897,A_Complete
A_Cancelled,User_1,Application_588083897,A_Cancelled
SubmitApplication,User_1,Application_1134992016,A_Create Application,6000.0,Car
SubmitApplication,User_1,Application_1134992016,A_Submitted,6000.0,Car
A_Concept,User_1,Application_1134992016,A_Concept
A_Accepted,User_27,Application_1134992016,A_Accepted
A_Complete,User_10,Application_1134992016,A_Complete
A_Validating,User_116,Application_1134992016,A_Validating
A_Incomplete,User_90,Application_1134992016,A_Incomplete
A_Pending,User_118,Application_1134992016,A_Pending
SubmitApplication,User_1,Application_1884385405,A_Create Application,10000.0,Home improvement
SubmitApplication,User_1,Application_1884385405,A_Submitted,10000.0,Home improvement
A_Concept,User_1,Application_1884385405,A_Concept
A_Accepted,User_71,Application_1884385405,A_Accepted
A_Complete,User_71,Application_1884385405,A_Complete
A_Validating,User_113,Application_1884385405,A_Validating
A_Pending,User_115,Application_1884385405,A_Pending
SubmitApplication,User_1,Application_1959715736,A_Create Application,10000.0,Car
SubmitApplication,User_1,Application_1959715736,A_Submitted,10000.0,Car
A_Concept,User_44,Application_1959715736,A_Concept
A_Accepted,User_6,Application_1959715736,A_Accepted
A_Complete,User_6,Application_1959715736,A_Complete
A_Validating,User_118,Application_1959715736,A_Validating
A_Denied,User_68,Application_1959715736,A_Denied
SubmitApplication,User_1,Application_1261348817,A_Create Application,15000.0,Home improvement
SubmitApplication,User_1,Application_1261348817,A_Submitted,15000.0,Home improvement
A_Concept,User_1,Application_1261348817,A_Concept
A_Accepted,User_41,Application_1261348817,A_Accepted
A_Complete,User_41,Application_1261348817,A_Complete
A_Cancelled,User_1,Application_1261348817,A_Cancelled
SubmitApplication,User_1,Application_1602626150,A_Create Application,20000.0,Caravan / Camper
SubmitApplication,User_1,Application_1602626150,A_Submitted,20000.0,Caravan / Camper
A_Concept,User_1,Application_1602626150,A_Concept
A_Accepted,User_15,Application_1602626150,A_Accepted
A_Complete,User_15,Application_1602626150,A_Complete
A_Cancelled,User_1,Application_1602626150,A_Cancelled
SubmitApplication,User_1,Application_526545505,A_Create Application,25000.0,Existing loan takeover
SubmitApplication,User_1,Application_526545505,A_Submitted,25000.0,Existing loan takeover
A_Concept,User_44,Application_526545505,A_Concept
A_Accepted,User_37,Application_526545505,A_Accepted
A_Complete,User_37,Application_526545505,A_Complete
A_Validating,User_114,Application_526545505,A_Validating
A_Denied,User_87,Application_526545505,A_Denied
SubmitApplication,User_1,Application_1260145017,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_1260145017,A_Submitted,5000.0,Car
A_Concept,User_1,Application_1260145017,A_Concept
A_Accepted,User_5,Application_1260145017,A_Accepted
A_Complete,User_5,Application_1260145017,A_Complete
A_Validating,User_118,Application_1260145017,A_Validating
A_Incomplete,User_100,Application_1260145017,A_Incomplete
A_Cancelled,User_49,Application_1260145017,A_Cancelled
SubmitApplication,User_1,Application_905902853,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_905902853,A_Submitted,5000.0,Car
A_Concept,User_1,Application_905902853,A_Concept
A_Accepted,User_5,Application_905902853,A_Accepted
A_Complete,User_5,Application_905902853,A_Complete
A_Validating,User_117,Application_905902853,A_Validating
A_Incomplete,User_101,Application_905902853,A_Incomplete
A_Pending,User_117,Application_905902853,A_Pending
SubmitApplication,User_1,Application_770159792,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_770159792,A_Submitted,5000.0,Car
A_Concept,User_44,Application_770159792,A_Concept
A_Accepted,User_21,Application_770159792,A_Accepted
A_Complete,User_21,Application_770159792,A_Complete
A_Cancelled,User_1,Application_770159792,A_Cancelled
SubmitApplication,User_1,Application_260580298,A_Create Application,15000.0,Existing loan takeover
SubmitApplication,User_1,Application_260580298,A_Submitted,15000.0,Existing loan takeover
A_Concept,User_1,Application_260580298,A_Concept
A_Accepted,User_2,Application_260580298,A_Accepted
A_Complete,User_2,Application_260580298,A_Complete
A_Validating,User_117,Application_260580298,A_Validating
A_Incomplete,User_101,Application_260580298,A_Incomplete
A_Validating,User_116,Application_260580298,A_Validating
A_Incomplete,User_101,Application_260580298,A_Incomplete
A_Validating,User_118,Application_260580298,A_Validating
A_Pending,User_115,Application_260580298,A_Pending
SubmitApplication,User_1,Application_1378152317,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_1378152317,A_Submitted,5000.0,Car
A_Concept,User_1,Application_1378152317,A_Concept
A_Accepted,User_8,Application_1378152317,A_Accepted
A_Complete,User_41,Application_1378152317,A_Complete
A_Cancelled,User_20,Application_1378152317,A_Cancelled
SubmitApplication,User_1,Application_947906225,A_Create Application,50000.0,Existing loan takeover
SubmitApplication,User_1,Application_947906225,A_Submitted,50000.0,Existing loan takeover
A_Concept,User_1,Application_947906225,A_Concept
A_Accepted,User_15,Application_947906225,A_Accepted
A_Complete,User_15,Application_947906225,A_Complete
A_Validating,User_114,Application_947906225,A_Validating
A_Pending,User_29,Application_947906225,A_Pending
SubmitApplication,User_1,Application_425655583,A_Create Application,25000.0,Home improvement
SubmitApplication,User_1,Application_425655583,A_Submitted,25000.0,Home improvement
A_Concept,User_1,Application_425655583,A_Concept
A_Accepted,User_19,Application_425655583,A_Accepted
A_Complete,User_19,Application_425655583,A_Complete
A_Cancelled,User_1,Application_425655583,A_Cancelled
SubmitApplication,User_1,Application_262728725,A_Create Application,5000.0,"Other, see explanation"
SubmitApplication,User_1,Application_262728725,A_Submitted,5000.0,"Other, see explanation"
A_Concept,User_14,Application_262728725,A_Concept
A_Accepted,User_4,Application_262728725,A_Accepted
A_Complete,User_4,Application_262728725,A_Complete
A_Validating,User_114,Application_262728725,A_Validating
A_Denied,User_30,Application_262728725,A_Denied
SubmitApplication,User_1,Application_47949347,A_Create Application,5000.0,Existing loan takeover
SubmitApplication,User_1,Application_47949347,A_Submitted,5000.0,Existing loan takeover
A_Concept,User_1,Application_47949347,A_Concept
A_Accepted,User_71,Application_47949347,A_Accepted
A_Complete,User_71,Application_47949347,A_Complete
A_Cancelled,User_3,Application_47949347,A_Cancelled
SubmitApplication,User_1,Application_1609703275,A_Create Application,5500.0,Car
SubmitApplication,User_1,Application_1609703275,A_Submitted,5500.0,Car
A_Concept,User_1,Application_1609703275,A_Concept
A_Accepted,User_85,Application_1609703275,A_Accepted
A_Complete,User_85,Application_1609703275,A_Complete
A_Validating,User_112,Application_1609703275,A_Validating
A_Incomplete,User_115,Application_1609703275,A_Incomplete
A_Validating,User_114,Application_1609703275,A_Validating
A_Pending,User_90,Application_1609703275,A_Pending
SubmitApplication,User_1,Application_915426843,A_Create Application,15000.0,"Other, see explanation"
SubmitApplication,User_1,Application_915426843,A_Submitted,15000.0,"Other, see explanation"
A_Concept,User_1,Application_915426843,A_Concept
A_Accepted,User_71,Application_915426843,A_Accepted
A_Complete,User_71,Application_915426843,A_Complete
A_Cancelled,User_1,Application_915426843,A_Cancelled
SubmitApplication,User_1,Application_764468920,A_Create Application,50000.0,"Other, see explanation"
SubmitApplication,User_1,Application_764468920,A_Submitted,50000.0,"Other, see explanation"
A_Concept,User_1,Application_764468920,A_Concept
A_Accepted,User_5,Application_764468920,A_Accepted
A_Complete,User_5,Application_764468920,A_Complete
A_Cancelled,User_1,Application_764468920,A_Cancelled
SubmitApplication,User_1,Application_2142068408,A_Create Application,12500.0,Car
SubmitApplication,User_1,Application_2142068408,A_Submitted,12500.0,Car
A_Concept,User_1,Application_2142068408,A_Concept
A_Accepted,User_10,Application_2142068408,A_Accepted
A_Complete,User_10,Application_2142068408,A_Complete
A_Validating,User_116,Application_2142068408,A_Validating
A_Incomplete,User_68,Application_2142068408,A_Incomplete
A_Cancelled,User_34,Application_2142068408,A_Cancelled
SubmitApplication,User_1,Application_1778663922,A_Create Application,5500.0,Car
SubmitApplication,User_1,Application_1778663922,A_Submitted,5500.0,Car
A_Concept,User_14,Application_1778663922,A_Concept
