funcname,empid,id,status,amount,goal
SubmitApplication,User_21,Application_1905063150,A_Create Application,0.0,Car
A_Concept,User_21,Application_1905063150,A_Concept
A_Accepted,User_21,Application_1905063150,A_Accepted
A_Complete,User_21,Application_1905063150,A_Complete
A_Validating,User_116,Application_1905063150,A_Validating
A_Incomplete,User_87,Application_1905063150,A_Incomplete
A_Validating,User_116,Application_1905063150,A_Validating
A_Incomplete,User_87,Application_1905063150,A_Incomplete
A_Validating,User_114,Application_1905063150,A_Validating
A_Pending,User_87,Application_1905063150,A_Pending
SubmitApplication,User_20,Application_1784350386,A_Create Application,42500.0,Home improvement
A_Concept,User_20,Application_1784350386,A_Concept
A_Accepted,User_15,Application_1784350386,A_Accepted
A_Complete,User_15,Application_1784350386,A_Complete
A_Validating,User_114,Application_1784350386,A_Validating
A_Incomplete,User_95,Application_1784350386,A_Incomplete
A_Validating,User_10,Application_1784350386,A_Validating
A_Pending,User_95,Application_1784350386,A_Pending
SubmitApplication,User_20,Application_2134473273,A_Create Application,25000.0,Car
A_Concept,User_20,Application_2134473273,A_Concept
A_Accepted,User_15,Application_2134473273,A_Accepted
A_Complete,User_15,Application_2134473273,A_Complete
A_Cancelled,User_1,Application_2134473273,A_Cancelled
SubmitApplication,User_1,Application_1203113229,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_1203113229,A_Submitted,5000.0,Car
A_Concept,User_1,Application_1203113229,A_Concept
A_Accepted,User_35,Application_1203113229,A_Accepted
A_Complete,User_35,Application_1203113229,A_Complete
A_Cancelled,User_3,Application_1203113229,A_Cancelled
SubmitApplication,User_1,Application_701872976,A_Create Application,50000.0,Existing loan takeover
SubmitApplication,User_1,Application_701872976,A_Submitted,50000.0,Existing loan takeover
A_Concept,User_1,Application_701872976,A_Concept
A_Accepted,User_15,Application_701872976,A_Accepted
A_Complete,User_15,Application_701872976,A_Complete
A_Cancelled,User_52,Application_701872976,A_Cancelled
SubmitApplication,User_1,Application_1367358151,A_Create Application,10000.0,Home improvement
SubmitApplication,User_1,Application_1367358151,A_Submitted,10000.0,Home improvement
A_Concept,User_1,Application_1367358151,A_Concept
A_Accepted,User_24,Application_1367358151,A_Accepted
A_Complete,User_24,Application_1367358151,A_Complete
A_Cancelled,User_1,Application_1367358151,A_Cancelled
SubmitApplication,User_31,Application_285199122,A_Create Application,10000.0,Car
A_Concept,User_31,Application_285199122,A_Concept
A_Accepted,User_31,Application_285199122,A_Accepted
A_Complete,User_31,Application_285199122,A_Complete
A_Denied,User_43,Application_285199122,A_Denied
SubmitApplication,User_25,Application_761959932,A_Create Application,17200.0,Car
A_Concept,User_25,Application_761959932,A_Concept
A_Accepted,User_13,Application_761959932,A_Accepted
A_Complete,User_13,Application_761959932,A_Complete
A_Validating,User_116,Application_761959932,A_Validating
A_Pending,User_115,Application_761959932,A_Pending
SubmitApplication,User_1,Application_690361864,A_Create Application,30000.0,Existing loan takeover
SubmitApplication,User_1,Application_690361864,A_Submitted,30000.0,Existing loan takeover
A_Concept,User_19,Application_690361864,A_Concept
A_Accepted,User_18,Application_690361864,A_Accepted
A_Complete,User_18,Application_690361864,A_Complete
A_Validating,User_113,Application_690361864,A_Validating
A_Incomplete,User_29,Application_690361864,A_Incomplete
A_Pending,User_114,Application_690361864,A_Pending
SubmitApplication,User_1,Application_864359285,A_Create Application,10000.0,Existing loan takeover
SubmitApplication,User_1,Application_864359285,A_Submitted,10000.0,Existing loan takeover
A_Concept,User_1,Application_864359285,A_Concept
A_Accepted,User_17,Application_864359285,A_Accepted
A_Complete,User_17,Application_864359285,A_Complete
A_Validating,User_114,Application_864359285,A_Validating
A_Incomplete,User_95,Application_864359285,A_Incomplete
A_Validating,User_117,Application_864359285,A_Validating
A_Incomplete,User_95,Application_864359285,A_Incomplete
A_Validating,User_113,Application_864359285,A_Validating
A_Denied,User_95,Application_864359285,A_Denied
SubmitApplication,User_3,Application_1164128745,A_Create Application,11500.0,Existing loan takeover
A_Concept,User_3,Application_1164128745,A_Concept
A_Accepted,User_3,Application_1164128745,A_Accepted
A_Complete,User_3,Application_1164128745,A_Complete
A_Validating,User_116,Application_1164128745,A_Validating
A_Pending,User_95,Application_1164128745,A_Pending
SubmitApplication,User_1,Application_1054650915,A_Create Application,10000.0,Remaining debt home
SubmitApplication,User_1,Application_1054650915,A_Submitted,10000.0,Remaining debt home
A_Concept,User_1,Application_1054650915,A_Concept
A_Accepted,User_71,Application_1054650915,A_Accepted
A_Complete,User_71,Application_1054650915,A_Complete
A_Validating,User_113,Application_1054650915,A_Validating
A_Incomplete,User_99,Application_1054650915,A_Incomplete
A_Validating,User_116,Application_1054650915,A_Validating
A_Incomplete,User_29,Application_1054650915,A_Incomplete
A_Validating,User_17,Application_1054650915,A_Validating
A_Pending,User_29,Application_1054650915,A_Pending
SubmitApplication,User_1,Application_477108792,A_Create Application,18000.0,Car
SubmitApplication,User_1,Application_477108792,A_Submitted,18000.0,Car
A_Concept,User_1,Application_477108792,A_Concept
A_Accepted,User_38,Application_477108792,A_Accepted
A_Complete,User_38,Application_477108792,A_Complete
A_Cancelled,User_1,Application_477108792,A_Cancelled
SubmitApplication,User_8,Application_208670900,A_Create Application,11500.0,Car
A_Concept,User_8,Application_208670900,A_Concept
A_Accepted,User_8,Application_208670900,A_Accepted
A_Complete,User_74,Application_208670900,A_Complete
A_Validating,User_118,Application_208670900,A_Validating
A_Incomplete,User_95,Application_208670900,A_Incomplete
A_Validating,User_70,Application_208670900,A_Validating
A_Incomplete,User_70,Application_208670900,A_Incomplete
A_Validating,User_113,Application_208670900,A_Validating
A_Pending,User_95,Application_208670900,A_Pending
SubmitApplication,User_1,Application_901692229,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_901692229,A_Submitted,5000.0,Car
A_Concept,User_5,Application_901692229,A_Concept
A_Accepted,User_10,Application_901692229,A_Accepted
A_Complete,User_10,Application_901692229,A_Complete
A_Validating,User_125,Application_901692229,A_Validating
A_Denied,User_87,Application_901692229,A_Denied
SubmitApplication,User_1,Application_712156236,A_Create Application,40000.0,Home improvement
SubmitApplication,User_1,Application_712156236,A_Submitted,40000.0,Home improvement
A_Concept,User_1,Application_712156236,A_Concept
A_Accepted,User_15,Application_712156236,A_Accepted
A_Complete,User_15,Application_712156236,A_Complete
A_Validating,User_116,Application_712156236,A_Validating
A_Denied,User_75,Application_712156236,A_Denied
SubmitApplication,User_1,Application_1440936696,A_Create Application,7500.0,Home improvement
SubmitApplication,User_1,Application_1440936696,A_Submitted,7500.0,Home improvement
A_Concept,User_1,Application_1440936696,A_Concept
A_Accepted,User_5,Application_1440936696,A_Accepted
A_Complete,User_5,Application_1440936696,A_Complete
A_Validating,User_120,Application_1440936696,A_Validating
A_Pending,User_115,Application_1440936696,A_Pending
SubmitApplication,User_1,Application_1979616665,A_Create Application,7500.0,Car
SubmitApplication,User_1,Application_1979616665,A_Submitted,7500.0,Car
A_Concept,User_1,Application_1979616665,A_Concept
A_Accepted,User_17,Application_1979616665,A_Accepted
A_Complete,User_17,Application_1979616665,A_Complete
A_Cancelled,User_1,Application_1979616665,A_Cancelled
SubmitApplication,User_85,Application_581353147,A_Create Application,0.0,Unknown
A_Concept,User_85,Application_581353147,A_Concept
A_Accepted,User_85,Application_581353147,A_Accepted
A_Complete,User_85,Application_581353147,A_Complete
A_Validating,User_117,Application_581353147,A_Validating
A_Incomplete,User_100,Application_581353147,A_Incomplete
A_Validating,User_113,Application_581353147,A_Validating
A_Pending,User_115,Application_581353147,A_Pending
SubmitApplication,User_19,Application_1011124726,A_Create Application,0.0,Unknown
A_Concept,User_19,Application_1011124726,A_Concept
A_Accepted,User_19,Application_1011124726,A_Accepted
A_Complete,User_19,Application_1011124726,A_Complete
A_Validating,User_120,Application_1011124726,A_Validating
