funcname,empid,id,status,amount,goal
SubmitApplication,User_8,Application_89113407,A_Create Application,40000.0,Home improvement
A_Concept,User_8,Application_89113407,A_Concept
A_Accepted,User_8,Application_89113407,A_Accepted
A_Complete,User_2,Application_89113407,A_Complete
A_Validating,User_117,Application_89113407,A_Validating
A_Pending,User_30,Application_89113407,A_Pending
SubmitApplication,User_3,Application_754937126,A_Create Application,27000.0,Car
A_Concept,User_3,Application_754937126,A_Concept
A_Accepted,User_3,Application_754937126,A_Accepted
A_Complete,User_3,Application_754937126,A_Complete
A_Validating,User_119,Application_754937126,A_Validating
A_Pending,User_87,Application_754937126,A_Pending
SubmitApplication,User_1,Application_1591209374,A_Create Application,5000.0,Car
SubmitApplication,User_1,Application_1591209374,A_Submitted,5000.0,Car
A_Concept,User_1,Application_1591209374,A_Concept
A_Accepted,User_19,Application_1591209374,A_Accepted
A_Complete,User_19,Application_1591209374,A_Complete
A_Validating,User_116,Application_1591209374,A_Validating
A_Incomplete,User_87,Application_1591209374,A_Incomplete
A_Validating,User_35,Application_1591209374,A_Validating
A_Pending,User_87,Application_1591209374,A_Pending
SubmitApplication,User_1,Application_1233293090,A_Create Application,15000.0,Home improvement
SubmitApplication,User_1,Application_1233293090,A_Submitted,15000.0,Home improvement
A_Concept,User_1,Application_1233293090,A_Concept
A_Accepted,User_13,Application_1233293090,A_Accepted
A_Complete,User_13,Application_1233293090,A_Complete
A_Cancelled,User_1,Application_1233293090,A_Cancelled
SubmitApplication,User_1,Application_350138725,A_Create Application,5000.0,Home improvement
SubmitApplication,User_1,Application_350138725,A_Submitted,5000.0,Home improvement
A_Concept,User_3,Application_350138725,A_Concept
A_Accepted,User_19,Application_350138725,A_Accepted
A_Complete,User_19,Application_350138725,A_Complete
A_Validating,User_117,Application_350138725,A_Validating
A_Incomplete,User_102,Application_350138725,A_Incomplete
A_Cancelled,User_49,Application_350138725,A_Cancelled
SubmitApplication,User_1,Application_1388535332,A_Create Application,17500.0,Existing loan takeover
SubmitApplication,User_1,Application_1388535332,A_Submitted,17500.0,Existing loan takeover
A_Concept,User_18,Application_1388535332,A_Concept
A_Accepted,User_38,Application_1388535332,A_Accepted
A_Complete,User_38,Application_1388535332,A_Complete
A_Validating,User_114,Application_1388535332,A_Validating
A_Denied,User_68,Application_1388535332,A_Denied
SubmitApplication,User_1,Application_1755216521,A_Create Application,50000.0,Home improvement
SubmitApplication,User_1,Application_1755216521,A_Submitted,50000.0,Home improvement
A_Concept,User_1,Application_1755216521,A_Concept
A_Accepted,User_4,Application_1755216521,A_Accepted
A_Complete,User_4,Application_1755216521,A_Complete
A_Cancelled,User_1,Application_1755216521,A_Cancelled
SubmitApplication,User_1,Application_374603853,A_Create Application,20000.0,Home improvement
SubmitApplication,User_1,Application_374603853,A_Submitted,20000.0,Home improvement
A_Concept,User_1,Application_374603853,A_Concept
A_Accepted,User_2,Application_374603853,A_Accepted
